Age_Ma,CO2_xPAL,CO2_ppm,DeltaT_K,T_C,F_sil_total,F_degas,F_prec,Fw_D,Fw_C,F_vsw_Mg,WI_mult,F_sil_blag,pH,Dolomite,Calcite,M_Mg,M_Ca,M_HCO3
365,320.612341205379,89771.4555375061,16.6289087402691,31.6289087402691,6.96176148929799,6.99520516244692,70.6523386026227,2.27892507179433,58.9903541148102,6.92301719638707,0.856602523629229,28.8741240677199,6.54585423596972,228.933773934372,4495.57060929639,73.3889403966823,30.1026416376043,31.7831640685779
364,324.869433406766,90963.4413538944,16.6669137681175,31.6669137681175,6.81316103144491,7.00626984601745,70.7776408221785,2.26230424538673,59.3402961535417,6.84413756920448,0.838318138649207,29.0101389820169,6.53680808846594,226.199256331506,4501.04748339597,72.3992612933211,30.9713312585016,31.54118510365
363,331.250541335518,92750.151573945,16.7229666018682,31.7229666018682,6.66456057359182,7.01707255925627,71.0013177095646,2.24913154059923,59.7809577512783,6.76360198789922,0.820033753669186,29.1917024608723,6.52619088439702,223.484177193515,4506.28390017998,71.3962711419877,31.8957116877785,31.3839656595371
362,339.788099998747,95140.6679996492,16.7962836745209,31.7962836745209,6.51596011573873,7.02760632913911,71.3209706944201,2.23914446915841,60.3099583259363,6.68184499126957,0.801749368689164,29.4174817731033,6.51412164669492,220.78533401873,4511.28567320161,70.3846707781935,32.8704858523052,31.3103132610022
361,350.479462624301,98134.2495348042,16.8855482240214,31.8855482240214,6.36735965788564,7.03787063822434,71.7311379762064,2.23199839042474,60.9222851817595,6.59925751491737,0.783464983709142,29.6848611149963,6.50075480399074,218.099536505155,4516.06309065351,69.368576986757,33.889655959166,31.3164658918508
360,363.325643908112,101731.180294271,16.9893356451207,31.9893356451207,6.21875920003255,7.04780333483249,72.2267028425139,2.22737391081846,61.6130756176582,6.5160987176054,0.76518059872912,29.9913251961997,6.48624376244566,215.424027257041,4520.62599924525,68.3512957927093,34.9477221201498,31.3980358257231
359,378.304694736852,105925.314526319,17.105756401158,32.105756401158,6.07015874217947,7.0428142091986,72.9884601826844,2.23107462227055,62.5502570102265,6.42023996930769,0.746896213749099,30.4183554756204,6.4708308945744,212.754099948079,4524.98750649214,67.3451745032275,36.0310931973579,31.5525354011758
358,395.32117863062,110689.930016574,17.2324596359905,32.2324596359905,5.92155828432638,7.03751982526442,73.8201581072705,2.23628323879218,63.5518534397405,6.32637198401605,0.728611828769077,30.8771062043322,6.45477195699725,210.085181758258,4529.16811299702,66.3605452868816,37.1263840440088,31.7738586617858
357,414.347606555254,116017.329835471,17.3679337869717,32.3679337869717,5.77295782647329,7.03199282957403,74.7138218277016,2.24267072357789,64.6106588202728,6.23442391897368,0.710327443789055,31.3639980940522,6.43818153628211,207.415937011934,4533.17901847246,65.3960550941295,38.2314394774403,32.0549891431443
356,435.499893701726,121939.970236483,17.5113059912735,32.5113059912735,5.6243573686202,7.02622665248353,75.6665642770209,2.2500249893686,65.7241310164411,6.1443865157742,0.692043058809034,31.8777600574441,6.4211333405751,204.745271650566,4537.01870847147,64.4516068088203,39.3450202280807,32.3932540738068
355,458.750099124249,128450.02775479,17.6611761707729,32.6611761707729,5.47575691076712,7.02023122344163,76.6712640687429,2.25807190182088,66.8858537476502,6.05610433274588,0.673758673829012,32.4152323098623,6.40372985778308,202.072412257171,4540.69680640575,63.5255699239078,40.4654868901299,32.7821136280803
354,484.165636819861,135566.378309561,17.8165543562349,32.8165543562349,5.32715645291403,7.01400583170815,77.7235050254538,2.26659306591607,68.0919092540476,5.96949574096095,0.65547428884899,32.9744978035297,6.3860474340163,199.396756796825,4544.21461011315,62.6170881918981,41.5917949421564,33.2177662681138
